Inventory,Qty,Amount,% of Sales,Avg Price,COGS,Avg COGS,Gross Margin,Gross Margin %
V3300 (MESH VEST (SMALL) : BLACK (PC/48PCS/96PCS)),47.00,351.50,0.0%,7.48,113.65,2.42,237.85,67.67%
V3301 (MESH VEST (M/L) : BLACK (PC/48PCS/96PCS)),95.00,671.50,0.0%,7.07,231.88,2.44,439.62,65.47%
V3302 (MESH VEST (XL) : BLACK (PC/48PCS/96PCS)),83.00,589.50,0.0%,7.10,207.37,2.50,382.13,64.82%
V3303 (MESH VEST (2XL) : BLACK (PC/48PCS/96PCS)),69.00,491.50,0.0%,7.12,177.98,2.58,313.52,63.79%
V3304 (MESH VEST (3XL) : BLACK (PC/48PCS/96PCS)),46.00,348.00,0.0%,7.57,119.08,2.59,228.92,65.78%
V3310 (MESH VEST (SMALL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3311 (MESH VEST (M/L) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3312 (MESH VEST (XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3313 (MESH VEST (2XL) : WHITE (PC/48PCS/96PCS)),12.00,78.00,0.0%,6.50,20.86,1.74,57.14,73.26%
V3314 (MESH VEST (3XL) : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3322 (MESH VEST (XL) : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3401 (LONG APRON : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3402 (LONG APRON : WHITE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3403 (LONG APRON : BLUE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3404 (LONG APRON : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3411 (STYLIST APRON : BLACK (PC/48 PC/96 PC)),171.00,598.50,0.0%,3.50,287.23,1.68,311.27,52.01%
V3412 (STYLIST APRON : SILVER (PC/48 PC/96 PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3413 (STYLIST APRON : BGD (PC/48 PC/96 PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3421 (DELUXE SALON CAPE : BLACK (PC/96PC)),4.00,30.00,0.0%,7.50,9.12,2.28,20.88,69.6%
V3423 (DELUXE SALON CAPE : PURPLE (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3425 (WINDOW STYLING CAPE : BK (PC/96PCS)),43.00,337.50,0.0%,7.85,110.51,2.57,226.99,67.26%
V3431 (STYLING CAPE : BLACK (PC/48PCS/96PCS)),70.00,210.00,0.0%,3.00,94.33,1.35,115.67,55.08%
V3432 (STYLING CAPE : WHITE (PC/48PCS/96PCS)),18.00,54.00,0.0%,3.00,23.85,1.33,30.15,55.83%
V3433 (STYLING CAPE : BGD (PC/48PCS/96PCS)),12.00,36.00,0.0%,3.00,13.10,1.09,22.90,63.61%
V3436 (COMB-OUT CAPE : BLACK (PC/48PCS/96PCS)),78.00,159.00,0.0%,2.04,81.90,1.05,77.10,48.49%
V3437 (COMB-OUT CAPE : WHITE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3438 (COMB-OUT CAPE : BGD (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3441 (BARBER CAPE : BLACK (PC/48PCS/96PCS)),177.00,708.00,0.0%,4.00,285.36,1.61,422.64,59.7%
V3442 (BARBER CAPE : RED (PC/48PCS/96PCS)),90.00,360.00,0.0%,4.00,145.01,1.61,214.99,59.72%
V3443 (BARBER CAPE : LT.BLUE (PC/48PCS/96PCS)),117.00,468.00,0.0%,4.00,189.06,1.62,278.94,59.6%
V3446 (DELUXE BARBER CAPE : BLACK (PC/48PCS/96PCS)),17.00,127.50,0.0%,7.50,30.14,1.77,97.36,76.36%
V3447 (DELUXE BARBER CAPE : GRAY (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3448 (DELUXE BARBER CAPE : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3449 (DELUXE BARBER CAPE : RED (PC/48PCS/96PCS)),6.00,45.00,0.0%,7.50,0.00,0.00,45.00,100.0%
V3450 (DELUXE BARBER CAPE : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3451 (KID CAPE : PRINT (PC/48PCS/96PCS)),60.00,210.00,0.0%,3.50,78.00,1.30,132.00,62.86%
V3460 (SHAMPOO CAPE : ASSORT (PC/96PC)),39.00,97.50,0.0%,2.50,0.00,0.00,97.50,100.0%
V3461 (SHAMPOO CAPE : BLACK (PC/72PC)),84.00,210.00,0.0%,2.50,0.00,0.00,210.00,100.0%
V3469 (SHAMPOO CAPE (JUMBO) : BLACK (PC/72PC)),36.00,108.00,0.0%,3.00,50.40,1.40,57.60,53.33%
V3471 (VINYL COMB-OUT SHAMPOO SHORTY : BLACK (DZ/6DZ/12DZ)),1.00,24.00,0.0%,24.00,11.30,11.30,12.70,52.92%
V3500 (PILLOW COVER : ASSORT (DZ/12 DZ)),5.00,75.00,0.0%,15.00,35.65,7.13,39.35,52.47%
V3501 (PILLOW COVER : BLACK (DZ/12 DZ)),6.00,90.00,0.0%,15.00,42.78,7.13,47.22,52.47%
V3502 (PILLOW COVER : WHITE (DZ/12 DZ)),1.00,15.00,0.0%,15.00,7.11,7.11,7.89,52.6%
V3503 (PILLOW COVER : GOLD (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3504 (PILLOW COVER : SILVER (DZ/12 DZ)),2.00,30.00,0.0%,15.00,14.26,7.13,15.74,52.47%
V3505 (PILLOW COVER : PINK (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3506 (PILLOW COVER : BGD (DZ/12 DZ)),1.00,15.00,0.0%,15.00,7.13,7.13,7.87,52.47%
V3507 (PILLOW COVER : BROWN (DZ/12 DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3508 (WATERPROOF PILLOW COVER : ASST (DZ/12DZ)),6.00,150.00,0.0%,25.00,57.00,9.50,93.00,62.0%
V3509 (WATERPROOF PILLOW COVER : BK (DZ/12DZ)),10.00,240.00,0.0%,24.00,95.00,9.50,145.00,60.42%
V3521 (A-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),14.00,124.00,0.0%,8.86,42.56,3.04,81.44,65.68%
V3522 (A-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),2.00,22.00,0.0%,11.00,6.32,3.16,15.68,71.27%
V3541 (A-LINE JACKET (M/L) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3542 (A-LINE JACKET (XL/2XL) : BLUE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3560 (X-LINE JACKET (S) : BLACK (PC/48PCS/96PCS)),30.00,282.50,0.0%,9.42,95.27,3.18,187.23,66.28%
V3561 (X-LINE JACKET (M/L) : BLACK (PC/48PCS/96PCS)),57.00,514.50,0.0%,9.03,182.70,3.21,331.80,64.49%
V3562 (X-LINE JACKET (XL/2XL) : BLACK (PC/48PCS/96PCS)),16.00,153.50,0.0%,9.59,45.29,2.83,108.21,70.5%
V3563 (X-LINE JACKET (3XL) : BLACK (PC/48PCS/96PCS)),11.00,98.50,0.0%,8.95,30.89,2.81,67.61,68.64%
V3571 (X-LINE JACKET (L/XL) : WHITE (PC/48PCS/96PCS)),12.00,102.00,0.0%,8.50,32.40,2.70,69.60,68.24%
V3580 (X-LINE JACKET (S/M) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3581 (X-LINE JACKET (L/XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3582 (X-LINE JACKET (2XL/3XL) : PURPLE (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3590 (X-LINE JACKET (S/M) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3591 (X-LINE JACKET (L/XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3592 (X-LINE JACKET (2XL/3XL) : HOT PINK (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3593 (X-LINE JACKET (S/M) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3594 (X-LINE JACKET (L/XL) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3595 (X-LINE JACKET (2X/3XL) : BROWN (PC/48PCS/96PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3596 (X-LINE JACKET (S/M) : GRAY (PC/48PCS/96PCS)),10.00,110.00,0.0%,11.00,0.00,0.00,110.00,100.0%
V3597 (X-LINE JACKET (L/XL) : GRAY (PC/48PCS/96PCS)),10.00,110.00,0.0%,11.00,0.00,0.00,110.00,100.0%
V3598 (X-LINE JACKET (2XL/3XL) : GRAY (PC/48PCS/96PCS)),5.00,55.00,0.0%,11.00,0.00,0.00,55.00,100.0%
V3601 (COLLAR VEST (S/M) : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3602 (COLLAR VEST (L/XL) : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3603 (COLLAR VEST (2XL/3XL) : BLACK (PC/96PC)),1.00,10.00,0.0%,10.00,0.00,0.00,10.00,100.0%
V3631 (CHEMICAL APRON: BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3632 (CHEMICAL APRON : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3633 (CHEMICAL APRON : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3641 (CHEMICAL CAPE : BLACK (PC/96PC)),36.00,162.00,0.0%,4.50,64.85,1.80,97.15,59.97%
V3642 (CHEMICAL CAPE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3643 (CHEMICAL CAPE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3651 (CHEMICAL SHORTIE : BLACK (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3652 (CHEMICAL SHORTIE : SILVER (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
V3653 (CHEMICAL SHORTIE : BURGUNDY (PC/96PC)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1001 (MANNEQUIN CANVAS HEAD : 21""  (PC/12PCS))",50.00,500.00,0.0%,10.00,236.50,4.73,263.50,52.7%
"W1002 (MANNEQUIN CANVAS HEAD : 22""  (PC/12PCS))",131.00,"1,310.00",0.0%,10.00,659.03,5.03,650.97,49.69%
"W1003 (MANNEQUIN CANVAS HEAD : 23""  (PC/12PCS))",120.00,"1,210.50",0.0%,10.09,577.54,4.81,632.96,52.29%
"W1004 (MANNEQUIN CANVAS HEAD : 24""  (PC/12PCS))",71.00,717.00,0.0%,10.10,341.06,4.80,375.94,52.43%
W1010 (MANNEQUIN TABLE HOLDER (PC/48PCS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1011 (MANNEQUIN TRIPOD HOLDER (PC/12PCS)),456.00,"5,928.00",0.0%,13.00,"2,872.80",6.30,"3,055.20",51.54%
W1101 (SPRING WIG CLIP (5PCS BLISTER) (DZ/72DZ)),169.00,762.00,0.0%,4.51,338.00,2.00,424.00,55.64%
W1102 (SPRING WIG CLIP W/ LACE (3PCS BLISTER) (DZ/72DZ)),174.00,790.50,0.0%,4.54,348.00,2.00,442.50,55.98%
W1103 (SPRING WIG CLIP (20PCS BLISTER) (DZ/24DZ)),1.00,16.50,0.0%,16.50,5.12,5.12,11.38,68.97%
W1104 (SPRING WIG CLIP W/ LACE (12PCS BLISTER) (DZ/24DZ)),47.00,607.50,0.0%,12.93,285.68,6.08,321.82,52.97%
W1105 (SPRING WIG CLIP (150PCS BLISTER) (PK/48PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1106 (SPRING WIG CLIP W/ LACE (90PCS BLISTER) (PK/48PK)),24.00,180.00,0.0%,7.50,90.76,3.78,89.24,49.58%
W1107 (SPRING WIG CLIP W/ LACE (36PCS BLISTER) (DZ/24DZ)),18.00,648.00,0.0%,36.00,360.00,20.00,288.00,44.44%
W1111 (ANCHOR WIG CLIP (2PC) : SMALL (DZ/72DZ)),6.00,27.00,0.0%,4.50,11.37,1.90,15.63,57.89%
W1112 (ANCHOR WIG CLIP (2PC) : LARGE (DZ/72DZ)),30.00,135.00,0.0%,4.50,63.00,2.10,72.00,53.33%
W1113 (ANCHOR WIG CLIP (12PC) : SMALL (DZ/24DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1114 (ANCHOR WIG CLIP (12PC) : LARGE (DZ/24DZ)),6.00,144.00,0.0%,24.00,61.03,10.17,82.97,57.62%
W1119 (CROCHET NEEDLE MIXED SIZE 30PCS BULK (PK/ 24PK)),242.00,"2,184.00",0.0%,9.02,"1,166.44",4.82,"1,017.56",46.59%
W1120 (CROCHET NEEDLE #1 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1121 (CROCHET NEEDLE SIZE #3 (DZ/48DZ)),109.00,490.50,0.0%,4.50,304.78,2.80,185.72,37.86%
W1122 (CROCHET NEEDLE SIZE #7 (DZ/48DZ)),35.00,157.50,0.0%,4.50,0.00,0.00,157.50,100.0%
W1123 (CROCHET NEEDLE SIZE #14 (DZ/48DZ)),17.00,76.50,0.0%,4.50,0.00,0.00,76.50,100.0%
W1124 (CROCHET NEEDLE SIZE #16 (DZ/48DZ)),28.00,126.00,0.0%,4.50,0.00,0.00,126.00,100.0%
W1125 (CROCHET NEEDLE #3 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1126 (CROCHET NEEDLE #7 24PCS BULK (PK/ 36PK)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1130 (CROCHET NEEDLE SIZE #1 (DZ/48DZ)),6.00,27.00,0.0%,4.50,0.00,0.00,27.00,100.0%
W1131 (E-Z LOCS TOOL : SLV (DZ/36DZ)),124.00,"1,678.50",0.0%,13.54,744.00,6.00,934.50,55.68%
W1135 (DREADLOCKS CROCHET TOOL : 0.5MM (DZ/36DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1136 (DREADLOCKS CROCHET TOOL : 1.0MM (DZ/36DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1137 (DREADLOCKS CROCHET TOOL : 0.75MM, TRIPLE (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1139 (VENTILATING NEEDLE : SLV, 1-2, 45° (DZ/24DZ))",171.00,"2,317.50",0.0%,13.55,"1,197.00",7.00,"1,120.50",48.35%
"W1140 (VENTILATING NEEDLE : GOLD, 3-4, 90° (DZ/24DZ))",147.00,"1,993.50",0.0%,13.56,"1,029.00",7.00,964.50,48.38%
"W1198 (WIG CLIP BLISTER (2PC) : JUMBO, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1199 (WIG CLIP BLISTER (2PC) : JUMBO, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1200 (WIG CLIP BLISTER (2PC) : JUMBO, BLK (DZ/72DZ))",12.00,54.00,0.0%,4.50,25.20,2.10,28.80,53.33%
"W1201 (WIG CLIP BLISTER (2PC) : SM, BLK (DZ/72DZ))",18.00,72.00,0.0%,4.00,28.80,1.60,43.20,60.0%
"W1202 (WIG CLIP BLISTER (2PC) : MD, BLK (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1203 (WIG CLIP BLISTER (2PC) : LG, BLK (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1204 (WIG CLIP BLISTER (2PC) : SM, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1205 (WIG CLIP BLISTER (2PC) : MD, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1206 (WIG CLIP BLISTER (2PC) : LG, BRW (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1207 (WIG CLIP BLISTER (2PC) : SM, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1208 (WIG CLIP BLISTER (2PC) : MD, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1209 (WIG CLIP BLISTER (2PC) : LG, BLD (DZ/72DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1211 (WIG CLIP POLY (2PC/3DZ) : SM, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1212 (WIG CLIP POLY (2PC/3DZ) : MD, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1213 (WIG CLIP POLY (2PC/3DZ) : LG, BLK (PK/50DP))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1216 (WIG CLIP BLISTER (12PCS) : SMALL, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1217 (WIG CLIP BLISTER (12PCS) : MEDIUM, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1218 (WIG CLIP BLISTER (12PCS) : LARGE, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1219 (WIG CLIP BLISTER (12PCS) : JUMBO, BLK (DZ/36DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1221 (WIG CLIP POLY (100PC/PK) : SM, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1222 (WIG CLIP POLY (100PC/PK) : MD, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1223 (WIG CLIP POLY (100PC/PK) : LG, BLK (PK/72PK))",4.00,48.00,0.0%,12.00,0.00,0.00,48.00,100.0%
"W1224 (WIG CLIP POLY (100PC/PK) : SM, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1225 (WIG CLIP POLY (100PC/PK) : MD, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1226 (WIG CLIP POLY (100PC/PK) : LG, BRW (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1227 (WIG CLIP POLY (100PC/PK) : SM, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1228 (WIG CLIP POLY (100PC/PK) : MD, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1229 (WIG CLIP POLY (100PC/PK) : LG, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1241 (WEAVING THREAD : 60Y, BLK (DZ/100DZ))",40.00,66.00,0.0%,1.65,19.94,0.50,46.06,69.79%
"W1242 (WEAVING THREAD : 160Y, BLK (DZ/100DZ))",130.00,392.00,0.0%,3.02,193.85,1.49,198.15,50.55%
"W1243 (WEAVING THREAD : 60Y, BRW (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1244 (WEAVING THREAD : 160Y, BRW (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1245 (WEAVING THREAD : 60Y, BLD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1246 (WEAVING THREAD : 160Y, BLD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1247 (WEAVING THREAD : 60Y, BGD (DZ/100DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1251 (WEAVING THREAD & NEEDLE : A, BLK (DZ/36DZ))",23.00,99.50,0.0%,4.33,44.62,1.94,54.88,55.16%
"W1252 (WEAVING THREAD & NEEDLE : B, BLK (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1253 (WEAVING THREAD & NEEDLE : A, BRW (DZ/36DZ))",1.00,4.00,0.0%,4.00,0.00,0.00,4.00,100.0%
"W1254 (WEAVING THREAD & NEEDLE : B, BRW (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1255 (WEAVING THREAD & NEEDLE : A, BLD (DZ/36DZ))",1.00,4.00,0.0%,4.00,0.00,0.00,4.00,100.0%
"W1256 (WEAVING THREAD & NEEDLE : B, BLD (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1257 (WEAVING THREAD & NEEDLE : A, SLV (DZ/36DZ))",1.00,4.00,0.0%,4.00,0.00,0.00,4.00,100.0%
"W1258 (WEAVING THREAD & NEEDLE : B, SLV (DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1260 (WEAVING NEEDLE BIG C TYPE (12PCS) : SLV (DZ/60DZ)),62.00,930.00,0.0%,15.00,159.19,2.57,770.81,82.88%
W1261 (WEAVING NEEDLE  I  TYPE (12PCS) : SLV (DZ/60DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1262 (WEAVING NEEDLE  J  TYPE (12PCS) : SLV (DZ/60DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1263 (WEAVING NEEDLE C  TYPE (12PCS) : SLV (DZ/60DZ)),24.00,187.20,0.0%,7.80,51.18,2.13,136.02,72.66%
"W1264 (T-PIN : 1 1/2"" (DZ/54DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1265 (CROCHET NEEDLE #1, 12PCS BULK (PK/48PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W1271 (WIG STAND : ASSORT (DZ/6DZ)),28.00,420.00,0.0%,15.00,175.63,6.27,244.37,58.18%
"W1272 (WIG COMB , DETANGLER : ASST.(DZ/24DZ))",6.00,45.00,0.0%,7.50,12.95,2.16,32.05,71.22%
W1274 (WEAVING THREAD 500Y : BLACK (DZ/16DZ)),14.00,105.00,0.0%,7.50,89.60,6.40,15.40,14.67%
W1275 (WEAVING THREAD 1000Y : BLACK (PC/9DZ)),61.00,91.50,0.0%,1.50,54.90,0.90,36.60,40.0%
W1276 (WEAVING THREAD 2000Y : BLACK (PC/6DZ)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1277 (WEAVING THREAD 60Y, NYLON : BK (DZ/48DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1278 (WEAVING THREAD 150Y, NYLON : BK(DZ/24DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1279 (WEAVING THREAD 400Y, NYLON : BK (DZ/12DZ))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1280 (WEAVING THREAD 1000Y, NYLON : BK (PC/9DZ))",2.00,8.00,0.0%,4.00,0.00,0.00,8.00,100.0%
"W1281 (WIG CLIP BLISTER (24PC) : SM, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1282 (WIG CLIP BLISTER (24PC) : MD, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1283 (WIG CLIP BLISTER (24PC) : LG, BLK (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1284 (WIG CLIP BLISTER (24PC) : SM, BRW (PK/144PK))",1.00,2.50,0.0%,2.50,0.00,0.00,2.50,100.0%
"W1285 (WIG CLIP BLISTER (24PC) : MD, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1286 (WIG CLIP BLISTER (24PC) : LG, BRW (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1287 (WIG CLIP BLISTER (24PC) : SM, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1288 (WIG CLIP BLISTER (24PC) : MD, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1289 (WIG CLIP BLISTER (24PC) : LG, BLD (PK/144PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1291 (WIG CLIP BLISTER (60PC) : SM, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1292 (WIG CLIP BLISTER (60PC) : MD, BLK (PK/72PK))",1.00,4.50,0.0%,4.50,0.00,0.00,4.50,100.0%
"W1293 (WIG CLIP BLISTER (60PC) : LG, BLK (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1294 (WIG CLIP BLISTER (60PC) : SM, BRW (PK/72PK))",7.00,40.50,0.0%,5.79,0.00,0.00,40.50,100.0%
"W1295 (WIG CLIP BLISTER (60PC) : MD, BRW (PK/72PK))",1.00,4.50,0.0%,4.50,0.00,0.00,4.50,100.0%
"W1296 (WIG CLIP BLISTER (60PC) : LG, BRW (PK/72PK))",7.00,40.50,0.0%,5.79,0.00,0.00,40.50,100.0%
"W1297 (WIG CLIP BLISTER (60PC) : SM, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1298 (WIG CLIP BLISTER (60PC) : MD, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
"W1299 (WIG CLIP BLISTER (60PC) : LG, BLD (PK/72PK))",0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W784 (SOFT TAG CLEAR ROUND : 1000 PCS (ROLL/20 ROLL)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W785 (SOFT TAG CLEAR RECTANGLE 19X65 (ROLL/20 ROLL)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
W789 (HARD TAG LANYARD (110MM 100PC) (PACK/10 PACKS)),0.00,0.00,0.0%,0.00,0.00,0.00,0.00,0.0%
